Cmpd_ID,MolLogP,HeavyAtomCount,HeavyAtomMolWt,HAccept,Heteroatoms,HDonor,MolWt,MolMR,RotableBonds,RingCount,Ipc,HallKierAlpha,NumValenceElectrons,SaturatedRings,AliphaticRings,AromaticRings,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxAbsPartialCharge,MaxPartialCharge,MinAbsPartialCharge,MinPartialCharge,BalabanJ,BertzCT,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,NHOHCount,NOCount,FractionCSP3,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,Affinity,pIC50
CatS_225,3.8663,46,646.498,9,15,2,691.858,169.7684,11,5,9078845723,-1.75,258,2,3,2,1.065217391,1.760869565,2.369565217,0.416986807,0.416986807,0.390180906,-0.390180906,1.387650806,1472.315076,35.55419609,14.00382331,8.633936949,33.44058234,21.48535158,26.63894277,15.8604944,13.42860327,9.447645222,6.805856944,28.27193594,18.69440458,16.54779108,11.73282055,8.711368043,2,9,0.709677419,272.5209599,15.11296452,9.581712666,12.80821203,22.57514294,11.76188495,6.066367068,64.25009226,73.15852812,35.76292227,6.171675396,0,10.02329115,0,6.176298517,36.19251196,0,23.8855202,5.917906046,81.56874829,57.82191763,35.01993218,11.25737949,21.7851761,0,118.2149822,35.70992411,5.917906046,49.93077025,23.09458468,0,11.25737949,17.56166019,0,11.76188495,39.63973376,36.99241515,55.04959705,55.70910525,16.43795013,4.681802935,18.74738413,4.899909731,5.098681808,36.19251196,0,83.64858052,4.104041647,26.24577434,0.708888073,0.542843322,3.876436267,-2.702464087,7.296474395,-3.53582251,1.06524804,0.36,6.443697499
CatS_226,4.7506,46,656.484,8,16,1,697.812,164.0916,11,5,9078845723,-1.85,258,2,3,2,1.043478261,1.739130435,2.347826087,0.416986807,0.416986807,0.389856949,-0.389856949,1.387650806,1474.423781,35.4568153,13.94291717,8.590608197,33.44058234,21.48535158,25.94765812,15.51485207,12.73122603,9.165429446,6.606300255,27.58065129,18.34876225,15.85041384,11.45060478,8.511811354,1,8,0.7,269.6928548,10.00643713,9.581712666,21.58904213,22.57514294,11.76188495,6.066367068,51.40844902,79.07643417,30.16187146,6.171675396,0,15.94582032,0,6.176298517,39.86681467,0,23.8855202,5.917906046,74.96648945,57.82191763,35.01993218,11.25737949,21.7851761,0,113.4299332,35.70992411,5.917906046,43.00703305,23.09458468,0,11.25737949,26.34249029,0,11.76188495,45.87911816,37.61926551,80.1299247,31.0077584,16.43795013,4.681802935,9.799819462,0,5.098681808,39.86681467,0,110.8548488,3.824103205,15.72164779,1.204432159,-3.125085406,3.759248058,-3.978232482,3.526417952,-3.571378066,1.03399804,0.41,6.387216143
CatS_227,4.5054,44,618.488,8,14,1,661.832,163.7616,10,5,3757212530,-1.71,246,2,3,2,1.113636364,1.840909091,2.477272727,0.416986807,0.416986807,0.389856949,-0.389856949,1.414773457,1422.359249,33.64752228,13.18809868,8.162671857,31.86323207,20.58728665,25.61437891,15.23882266,13.16487983,9.070612329,6.324802905,27.24737207,18.07273284,16.28406764,11.35578766,8.230314004,1,8,0.7,261.361784,10.00643713,9.581712666,12.80821203,22.57514294,11.76188495,19.91384147,49.89970229,73.15852812,30.16187146,6.171675396,0,10.02329115,0,6.176298517,31.08598457,0,23.8855202,5.414990469,75.96769748,57.82191763,35.01993218,11.25737949,21.7851761,0,107.507404,35.70992411,5.414990469,49.93077025,23.09458468,0,11.25737949,17.56166019,0,11.76188495,34.03868295,29.94474316,61.59435345,55.70910525,16.43795013,4.681802935,4.899909731,18.74738413,5.098681808,31.08598457,0,83.55889564,4.216603068,15.85203869,1.867914805,0.368583308,3.923978605,-2.106498507,8.668434734,-3.512460933,1.079177261,0.65,6.187086643
CatS_228,1.9563,47,664.493,10,17,3,706.829,168.9971,12,5,18977814526,-2.28,262,2,3,2,1.127659574,1.85106383,2.489361702,0.416986807,0.416986807,0.389856949,-0.389856949,1.361469388,1516.612132,36.01202494,15.08811206,9.246186938,33.93214617,22.20587837,26.25429785,15.7607929,12.50056775,8.957292903,6.517059244,27.88729101,18.59470308,15.61975556,11.24246823,8.422570343,3,11,0.666666667,275.8674021,20.42975312,14.37624985,12.80821203,22.57514294,11.76188495,6.066367068,31.39519901,92.28988176,30.16187146,12.77855736,0,15.93047088,0,6.176298517,40.98704915,0,29.2023088,0,68.16206391,64.4287996,35.01993218,11.25737949,27.69235583,5.316788604,131.1698339,40.50446129,0,36.08329585,23.09458468,0,11.25737949,17.56166019,0,11.76188495,46.55274464,37.11634993,80.98075311,29.7779492,16.43795013,4.681802935,4.899909731,10.21669833,10.2052092,35.88052175,0,83.57179313,15.48800334,27.57125182,1.328978435,-0.083749014,3.770732151,-3.142994693,2.671256489,-3.556942228,1.048337232,0.33,6.48148606
CatS_229,4.658,48,668.528,9,15,1,710.864,176.9586,11,6,49211515479,-2.56,262,2,3,3,1.041666667,1.8125,2.479166667,0.416986807,0.416986807,0.389856949,-0.389856949,1.213933494,1665.392202,35.27250205,14.73500624,8.412521044,34.05346652,22.84650636,26.94834385,16.40736842,13.02954301,9.554620796,7.012632612,28.58133701,19.2412786,16.14873082,11.83979613,8.918143711,1,9,0.575757576,282.908642,10.00643713,14.56569119,12.80821203,22.57514294,11.76188495,12.13273414,56.61744595,90.96720573,30.16187146,6.171675396,0,10.02329115,0,6.176298517,31.08598457,0,28.86949872,0,68.03812913,57.82191763,65.10980496,11.25737949,21.7851761,0,112.4913825,35.70992411,0,47.69512989,47.49052946,0,11.25737949,17.56166019,0,11.76188495,34.03868295,24.52975269,67.5122595,61.40303325,16.43795013,4.681802935,29.29585451,9.883888252,5.098681808,31.08598457,0,83.90559453,8.682970146,16.01289899,2.61093352,0.742095724,9.863313509,-0.59765056,3.904424949,-3.532012312,1.074098174,0.035,7.455931956
CatS_230,5.1415,46,642.51,8,14,1,689.886,172.9256,10,5,9078845723,-1.71,258,2,3,2,1.043478261,1.739130435,2.347826087,0.416986807,0.416986807,0.389856949,-0.389856949,1.387650806,1469.140274,35.59315133,14.02820938,8.651293317,33.44058234,21.48535158,27.19172918,16.1368876,14.14096537,9.673319327,6.965432633,28.82472234,18.97079778,17.26015318,11.95849466,8.870943733,1,8,0.71875,274.0916682,10.00643713,9.581712666,12.80821203,22.57514294,11.76188495,26.83757867,55.81760833,73.15852812,30.16187146,6.171675396,0,10.02329115,0,6.176298517,31.08598457,0,23.8855202,11.33289652,82.89143468,57.82191763,35.01993218,11.25737949,21.7851761,0,107.507404,35.70992411,11.33289652,56.85450745,23.09458468,0,11.25737949,17.56166019,0,11.76188495,34.03868295,29.94474316,67.5122595,55.70910525,16.43795013,4.681802935,4.899909731,25.67112133,5.098681808,31.08598457,0,83.78554018,4.244010868,15.96896949,1.836795118,1.001128596,3.935030371,-2.064579889,10.98027696,-3.518044732,1.08087304,0.22,6.657577319
CatS_231,5.6757,48,666.532,8,14,1,715.924,180.0456,11,6,49211515479,-1.71,268,3,4,2,0.979166667,1.6875,2.354166667,0.416986807,0.416986807,0.389856949,-0.389856949,1.198971814,1506.612525,36.0932861,15.26435478,8.768886425,34.05346652,22.84650636,27.80461335,17.49804238,14.23618629,10.80972924,8.196354817,29.43760652,20.33195256,17.3553741,13.09490456,10.10186592,1,8,0.735294118,285.8157213,10.00643713,9.581712666,12.80821203,22.57514294,11.76188495,38.17047518,56.32052391,73.15852812,30.16187146,6.171675396,0,10.02329115,0,6.176298517,31.08598457,0,23.8855202,11.83581209,94.22433119,57.82191763,35.01993218,11.25737949,21.7851761,0,107.507404,35.70992411,11.83581209,68.18740396,23.09458468,0,11.25737949,17.56166019,0,11.76188495,34.03868295,24.52975269,61.59435345,67.54491735,48.54205824,4.681802935,4.899909731,4.899909731,5.098681808,31.08598457,0,84.03030076,4.310202185,16.08669619,1.640684849,1.98048818,3.966699026,4.874951171,4.370701787,-3.515786389,1.088395573,0.065,7.187086643
CatS_232,2.441,49,688.515,10,17,2,732.867,176.1054,11,6,62620268550,-2.28,272,3,4,2,1.06122449,1.795918367,2.428571429,0.416986807,0.416986807,0.390744415,-0.390744415,1.19707945,1617.311381,36.50885773,14.7550145,8.61459955,35.08684671,23.15103681,27.48596849,16.77861892,13.63588794,9.996906666,7.462397826,29.11896165,19.6125291,16.75507575,12.282082,9.367908925,2,11,0.6875,287.8014266,20.01287425,14.37624985,12.80821203,22.57514294,11.76188495,6.066367068,31.39519901,98.83463817,42.68665947,6.171675396,0,15.93047088,0,6.176298517,40.98704915,0,28.78542993,0,80.68685192,64.36667404,35.01993218,11.25737949,27.69235583,0,142.1115845,40.50446129,0,42.50411747,23.09458468,0,11.25737949,17.56166019,0,11.76188495,40.14264933,49.44435128,74.68386627,42.61959244,16.43795013,9.581712666,4.899909731,4.899909731,5.098681808,40.98704915,0,83.83152015,18.0348013,25.82386722,1.362380473,0.309922218,3.901536168,-3.462804824,3.703797067,-3.558611404,1.053591642,0.26,6.585026652
CatS_233,2.441,49,688.515,10,17,2,732.867,176.1054,11,6,62620268550,-2.28,272,3,4,2,1.06122449,1.795918367,2.428571429,0.416986807,0.416986807,0.390744415,-0.390744415,1.19707945,1617.311381,36.50885773,14.7550145,8.61459955,35.08684671,23.15103681,27.48596849,16.77861892,13.63588794,9.996906666,7.462397826,29.11896165,19.6125291,16.75507575,12.282082,9.367908925,2,11,0.6875,287.8014266,20.01287425,14.37624985,12.80821203,22.57514294,11.76188495,6.066367068,31.39519901,98.83463817,42.68665947,6.171675396,0,15.93047088,0,6.176298517,40.98704915,0,28.78542993,0,80.68685192,64.36667404,35.01993218,11.25737949,27.69235583,0,142.1115845,40.50446129,0,42.50411747,23.09458468,0,11.25737949,17.56166019,0,11.76188495,40.14264933,49.44435128,74.68386627,42.61959244,16.43795013,9.581712666,4.899909731,4.899909731,5.098681808,40.98704915,0,83.83152015,18.0348013,25.82386722,1.362380473,0.309922218,3.901536168,-3.462804824,3.703797067,-3.558611404,1.053591642,0.28,6.552841969
CatS_234,5.5496,48,663.42,7,11,2,705.756,194.5922,10,6,58931593160,-3.2,252,1,2,4,0.895833333,1.645833333,2.395833333,0.315410695,0.211020163,0.211020163,-0.315410695,1.173804883,1873.778939,34.65513137,16.00645408,9.07036232,33.51165015,23.22449789,27.31276932,16.55589588,12.5138587,8.951675331,6.302542057,29.64112379,19.16013645,15.33993259,10.7829483,7.379864948,2,8,0.378378378,294.0232562,15.53348694,4.681802935,8.417796984,9.4038978,0,65.37458376,80.00101786,85.20448374,16.97233049,0,0,10.02329115,0,0,8.417796984,0,29.61918767,0,45.44149049,45.52430762,110.2864898,23.09824812,33.22517093,10.63357721,72.92771507,42.6231384,11.84086864,46.3528287,66.73003775,10.04526663,11.25737949,0,0,23.20187978,10.02329115,0,30.09641924,91.87971665,23.80349379,4.305215991,54.59730362,44.18889265,28.30056159,8.417796984,0,28.71032803,2.513697652,13.3169974,7.713950044,6.527107463,21.81744472,4.060980637,8.361506033,-3.338214101,12.62175768,0.26,6.585026652
CatS_235,3.5724,45,612.439,8,14,2,654.775,163.4445,9,5,10023602189,-2.68,248,2,3,2,1.066666667,1.8,2.488888889,0.416986807,0.416986807,0.389856949,-0.389856949,1.425538939,1341.309756,33.67667326,14.82221625,8.378376591,32.13925295,21.52822701,25.62034418,15.73941516,12.10031968,8.886459791,6.427996231,26.43684076,16.72501372,13.23706951,9.92192669,7.546966708,2,9,0.64516129,264.8388566,25.12304519,14.2708773,4.390415048,18.26992695,11.76188495,12.48718869,50.90553344,73.6614437,30.45085869,6.171675396,0,0,0,17.99065798,32.25726195,0,29.79700254,0,74.96186633,58.61382043,35.01993218,11.25737949,23.57624441,5.316788604,112.290563,35.27570732,0,48.92493909,23.09458468,0,11.25737949,17.56166019,0,11.76188495,35.82975125,24.52975269,68.01517508,49.45333607,30.50113747,4.681802935,0,15.11660807,5.098681808,32.25726195,0,57.47086952,30.68409472,18.16582834,1.631078019,-1.020011012,3.964889639,-1.447737071,4.641307134,1.382186212,1.110827825,0.27,6.568636236
CatS_236,3.7922,44,615.489,9,14,1,659.841,165.0456,10,5,4481358163,-1.68,246,2,3,2,1.136363636,1.886363636,2.568181818,0.416986807,0.416986807,0.38985671,-0.38985671,1.423560654,1395.683682,33.67667326,13.97926223,8.175608522,31.64768912,20.79086347,25.722013,15.39576821,12.4565282,9.003932855,6.286428969,27.35500616,18.22967839,15.57571601,11.28910818,8.191940068,1,9,0.7,262.3097938,14.74330008,9.581712666,8.417796984,22.57514294,11.76188495,12.99010427,50.90553344,72.65561254,43.37563539,0,0,10.02329115,0,6.176298517,31.43243248,0,23.8855202,5.917906046,69.41704129,64.49092515,35.01993218,11.25737949,21.7851761,0,114.0465769,40.44678706,5.917906046,43.50994862,23.09458468,0,11.25737949,13.17124514,0,11.76188495,27.86700755,30.57159352,67.7604454,43.9472203,22.13346801,10.74817,6.9237372,16.72355666,9.835544762,26.69556952,0,75.75723009,4.616965592,15.86012449,1.767240455,1.210547683,4.253493598,-1.484283754,9.816829196,-3.496318339,1.198170991,0.41,6.387216143
CatS_237,4.894,47,637.935,8,12,0,680.271,181.4098,6,6,29122121324,-3.4,250,1,3,3,1,1.765957447,2.510638298,0.443673369,0.410390534,0.410390534,-0.443673369,1.238869766,1832.60124,33.49910075,13.6094518,8.015118891,33.34635974,22.33646966,27.51290518,16.09378458,13.41562862,8.677606653,6.2705506,29.08533071,18.32006067,15.80526673,10.25690331,7.221885333,0,10,0.485714286,282.1655549,9.473725908,14.4816224,13.21233417,9.4038978,0,35.57454266,62.58440448,86.72660683,30.18609442,5.601050811,0,10.02329115,0,6.093240071,22.68606008,0,23.8855202,0,65.39293128,45.64855874,74.93202118,23.09824812,27.71747111,0,89.6461668,52.09686431,11.84086864,60.70321868,36.39820241,5.022633314,11.25737949,4.794537184,0,11.60093989,15.62434196,12.63799648,36.64117565,85.01872462,10.56098517,4.899909731,57.16941401,21.4225813,26.17334761,13.21233417,0,39.64997013,16.7089825,5.574488347,6.680581124,6.492539307,11.66065137,2.480396429,12.41899027,-3.359210483,6.637055455,0.18,6.744727495
CatS_238,3.2465,40,545.882,7,10,1,580.154,156.4725,6,6,1806512961,-2.71,210,1,3,3,1.025,1.85,2.675,0.37879274,0.211020163,0.211020163,-0.37879274,1.297289364,1584.478773,27.45939406,11.64806065,5.981373254,27.6916592,19.34748779,22.74919501,13.83245659,10.68277766,7.934403423,5.715239791,24.32162053,16.05873269,13.07241576,9.513700075,6.666574524,1,8,0.433333333,240.8558055,10.05365156,9.581712666,8.417796984,9.4038978,0,35.57454266,41.81319288,86.72660683,30.18609442,0,0,10.02329115,0,0,13.15465994,0,24.30239907,0,39.02066887,45.64855874,74.93202118,23.09824812,21.62423104,5.316788604,73.05196619,47.36000135,11.84086864,39.93200708,36.39820241,5.022633314,11.25737949,0,0,11.60093989,10.02329115,0,24.53296775,92.54478594,21.68788816,0,24.26546827,38.87210404,21.43648465,8.417796984,0,33.95910117,2.424011994,8.987859232,8.06551386,6.536928642,12.09379728,2.881770717,7.8188491,-3.318482975,6.57842876,0.22,6.657577319
CatS_239,4.6861,48,667.408,7,12,2,705.712,190.1152,10,6,61546404167,-3.69,250,1,2,4,0.916666667,1.645833333,2.354166667,0.353702876,0.2337256,0.2337256,-0.353702876,1.176628727,1950.262833,34.18283766,15.24661246,8.659976823,33.67478686,23.11834474,26.80680404,16.01002003,12.19476543,8.636385841,6.059641736,29.13515852,18.61426059,15.02083931,10.46765881,7.136964627,2,9,0.333333333,291.8198361,10.63357721,14.37624985,8.417796984,9.4038978,0,65.37458376,53.94592702,91.74924015,23.5170869,0,0,15.93047088,0,0,13.21233417,0,29.61918767,0,39.02066887,38.97955121,110.2864898,23.09824812,39.13235066,10.63357721,72.29013839,47.41767558,11.84086864,39.93200708,66.73003775,10.04526663,11.25737949,0,0,23.20187978,10.02329115,12.45193614,43.18593205,71.26414252,16.12443667,0,59.27910655,39.50708971,28.30056159,13.21233417,0,28.52332248,13.94866345,12.59198683,7.399790114,6.526495522,21.59222479,2.649697276,5.52328588,-3.371915887,12.58867176,0.51,6.292429824
CatS_240,4.9847,49,701.467,8,13,1,740.779,195.7593,10,6,81347070320,-3.21,258,1,2,4,0.87755102,1.551020408,2.224489796,0.308620888,0.211020163,0.211020163,-0.308620888,1.170049799,2075.496895,35.61035825,15.35479018,9.322933012,34.59743659,23.43160467,27.33040741,16.2594727,12.56212365,8.956010617,6.151139099,30.47525846,20.68508047,17.69183421,12.39644889,8.505325201,1,9,0.361111111,298.7338502,10.21669833,4.681802935,16.83559397,9.4038978,0,65.37458376,60.49068342,85.20448374,28.47803771,0,9.837253136,10.02329115,0,0,16.83559397,0,24.30239907,0,39.02066887,43.94050202,110.2864898,23.09824812,43.06242407,5.316788604,79.76170645,52.46039154,11.84086864,39.93200708,66.73003775,10.04526663,11.25737949,0,0,23.20187978,19.86054429,18.05046362,43.18593205,64.71938611,16.12443667,0,59.27910655,34.19030111,28.30056159,16.83559397,0,52.16116139,2.181405986,9.699860222,7.298434752,6.858432212,21.51223442,2.600745445,4.639343708,-6.315236782,12.58584087,0.38,6.420216403
CatS_241,5.9766,48,665.412,7,11,1,706.74,192.5415,10,6,58931593160,-3.2,252,1,2,4,0.895833333,1.645833333,2.395833333,0.380071975,0.211020163,0.211020163,-0.380071975,1.173804883,1874.924186,34.65513137,16.00645408,9.07036232,33.51165015,23.22449789,27.22101761,16.42613937,12.37623114,8.833841641,6.198637326,29.54937208,19.03037993,15.20230502,10.66511461,7.275960216,1,8,0.378378378,293.5869392,14.95356129,4.681802935,8.417796984,9.4038978,0,65.37458376,66.91150505,91.8113657,23.57921246,0,0,10.02329115,0,0,13.15465994,0,24.30239907,0,45.44149049,45.64855874,110.2864898,23.09824812,33.22517093,5.316788604,73.05196619,47.36000135,11.84086864,46.3528287,66.73003775,10.04526663,11.25737949,0,0,23.20187978,10.02329115,0,30.09641924,98.42478939,21.68788816,0,54.59730362,38.87210404,33.03742454,8.417796984,0,34.28725113,2.451197652,9.827624893,7.65885605,6.517560978,21.7778732,3.906989707,7.606391717,-3.344131261,12.61594149,0.11,6.958607315
CatS_242,6.0941,47,631.353,6,10,2,671.673,187.2591,9,6,49427885913,-3.84,244,1,2,4,1,1.744680851,2.468085106,0.378507517,0.314595988,0.314595988,-0.378507517,1.163465503,1760.564769,33.07574872,15.37418741,8.364889425,32.75213713,22.83454023,26.645008,16.14595932,12.19181606,8.872876394,6.180259891,28.15686589,16.90188827,13.03545196,9.45444093,6.471042159,3,8,0.351351351,286.3275761,20.68722877,9.581712666,4.794537184,5.098681808,0,65.37458376,60.86966422,84.70156816,30.47508164,0,0,0,0,6.031114512,9.531400138,0,24.89709281,5.733667477,51.9862469,32.84803315,110.2864898,23.09824812,29.23299429,11.05045608,64.50129269,37.3367102,11.84086864,46.85574428,66.73003775,10.04526663,11.25737949,4.794537184,0,23.20187978,6.031114512,0,30.57480858,91.02266285,11.12690298,4.899909731,54.59730362,45.79584124,38.77109202,4.794537184,0,7.725129152,16.27944733,9.880385264,13.66147766,6.544569591,21.92837974,1.692564554,9.061057112,0,12.61587848,0.11,6.958607315
CatS_243,5.5343,48,645.356,7,10,2,686.684,189.7685,10,6,85054951392,-3.68,250,1,2,4,1,1.75,2.479166667,0.386531927,0.248089374,0.248089374,-0.386531927,1.171401754,1779.000543,34.19247293,16.14591486,8.477634586,33.45924391,23.37254503,27.22197811,16.52706534,12.40543082,9.049169406,6.305025263,28.733836,17.28299429,13.24906672,9.630733942,6.595807531,2,8,0.368421053,292.1468613,20.06008868,14.37624985,0,5.098681808,0,65.37458376,60.86966422,91.24632457,23.93032524,6.606881965,0,5.907179729,0,0,14.63792753,0,24.89709281,0,51.9862469,39.45491511,110.2864898,23.09824812,29.10905951,5.316788604,76.09076727,42.13124738,11.84086864,46.85574428,66.73003775,10.04526663,11.25737949,0,0,23.20187978,6.606881965,5.907179729,36.13826007,85.45921136,11.12690298,4.899909731,54.59730362,45.79584124,33.03742454,9.901064579,0,7.715293551,16.64038627,19.4180598,7.858851965,6.265400396,22.27136138,1.653428751,8.441237854,0,12.62486893,0.15,6.823908741
CatS_244,4.3281,46,619.944,8,11,1,659.256,180.7095,10,6,31070922654,-3.56,240,1,2,4,0.97826087,1.782608696,2.543478261,0.37879274,0.211020163,0.211020163,-0.37879274,1.187777956,1810.736828,32.38362845,14.90070845,8.227438821,31.93429988,22.33065104,26.08315995,15.67620464,11.75748512,8.432212124,5.90250403,27.65558547,17.90248073,14.14712323,10.01150878,6.853838762,1,9,0.371428571,276.1383788,10.05365156,14.56569119,8.417796984,9.4038978,0,47.7072768,47.87955995,99.12029398,30.18609442,0,0,10.02329115,0,0,13.15465994,0,29.28637759,0,39.02066887,45.64855874,105.5248095,23.09824812,21.62423104,5.316788604,78.03594471,47.36000135,11.84086864,39.93200708,66.99099076,5.022633314,11.25737949,0,0,11.60093989,10.02329115,0,30.09641924,92.54478594,16.12443667,6.196843572,42.59504598,49.92244963,21.43648465,8.417796984,0,34.0792062,6.576430909,9.055015827,7.637116043,6.50627154,17.9226877,6.495661443,7.477828768,-3.33733535,6.614894693,0.37,6.431798276
CatS_245,4.3281,46,619.944,8,11,1,659.256,180.7095,10,6,31070922654,-3.56,240,1,2,4,0.934782609,1.673913043,2.413043478,0.37879274,0.211020163,0.211020163,-0.37879274,1.187777956,1810.736828,32.38362845,14.90070845,8.227438821,31.93429988,22.33065104,26.08315995,15.67620464,11.75167345,8.458776161,5.900449294,27.65558547,17.90248073,14.14131156,10.03807281,6.851784027,1,9,0.371428571,276.1383788,10.05365156,14.56569119,8.417796984,9.4038978,0,41.64090973,53.94592702,99.12029398,30.18609442,0,0,10.02329115,0,0,13.15465994,0,29.28637759,0,39.02066887,45.64855874,105.5248095,23.09824812,21.62423104,5.316788604,78.03594471,47.36000135,11.84086864,39.93200708,66.99099076,5.022633314,11.25737949,0,0,11.60093989,10.02329115,0,30.09641924,86.98133445,21.68788816,12.39368714,42.46456948,43.85608257,21.43648465,8.417796984,0,34.08031625,6.480201101,9.068269433,7.694735335,6.508618843,17.95257744,6.45543001,7.509299405,-3.337102924,6.615432888,0.29,6.537602002
CatS_246,4.6116,47,627.967,7,10,0,673.327,186.8408,8,8,1.15E+11,-2.71,248,3,5,3,0.829787234,1.617021277,2.382978723,0.300725885,0.211020163,0.211020163,-0.300725885,1.024469202,1828.595652,31.55116892,12.96033841,7.053602705,32.12238062,22.78014078,27.42560835,17.46230155,14.185644,10.77501235,7.717744489,28.99803388,19.68857764,16.5752821,12.354309,8.669079222,0,8,0.540540541,284.2549979,4.899909731,14.4816224,8.417796984,9.4038978,0,35.57454266,80.4620574,105.3550449,16.97233049,0,0,10.02329115,0,0,8.417796984,0,28.78542993,0,76.66370224,52.06906402,74.93202118,23.09824812,21.62423104,0,101.3559726,42.49920362,11.84086864,65.61529357,36.39820241,5.022633314,11.25737949,0,0,11.60093989,10.02329115,0,24.53296775,97.8355253,56.15547147,4.305215991,18.19910121,49.42150197,16.6996217,8.417796984,0,28.87391185,7.844984938,5.744527563,8.486339818,6.733829944,14.13607638,9.488140731,9.509454625,-3.322639207,6.699817798,0.18,6.744727495
CatS_247,6.7821,54,739.474,8,12,2,783.826,217.4253,11,7,1.52E+12,-4.34,280,1,2,5,0.833333333,1.537037037,2.240740741,0.505780862,0.211020163,0.211020163,-0.505780862,1.027788862,2258.243435,37.95460888,16.98884075,9.294420012,37.65791452,26.10150799,30.3094908,18.2558085,13.8860678,10.11368244,7.121247928,32.63784528,20.86004906,16.71214169,11.94495541,8.198570818,2,9,0.30952381,327.7196135,15.32322573,9.581712666,8.417796984,9.4038978,0,77.5073179,66.07866115,104.838753,22.65971677,5.749511833,0,10.02329115,0,0,13.52432438,0,24.30239907,0,39.02066887,50.42421735,134.5519581,28.84775996,38.91255721,10.21669833,78.03424246,42.6231384,11.84086864,39.93200708,90.99550603,10.04526663,11.25737949,5.687386275,5.749511833,23.20187978,10.02329115,6.544756406,29.30117467,103.1305544,16.12443667,6.066367068,72.79640482,43.77201378,28.30056159,13.52432438,0,28.85471896,4.69119653,20.12725303,8.424451708,6.845401836,29.2337441,2.775256673,7.401548885,-3.375847394,12.66116456,0.02,7.698970004
CatS_248,3.5595,42,589.475,9,14,1,628.787,158.1936,10,5,2167080249,-2.13,232,1,3,2,1.071428571,1.857142857,2.547619048,0.416986809,0.416986809,0.389856949,-0.389856949,1.442582732,1375.595137,31.29969086,13.24699447,7.68054432,29.90720215,19.98633301,23.89073481,14.51339919,11.28593449,8.04328979,5.891081297,25.52372797,17.34730937,14.4051223,10.32846512,7.772902207,1,9,0.642857143,249.3616869,14.90634686,9.674207668,8.417796984,22.57514294,11.76188495,12.48718869,44.48471182,73.15852812,36.50040683,0,0,10.02329115,0,6.176298517,26.69556952,0,23.8855202,4.992404733,62.36936931,57.82191763,35.01993218,11.25737949,28.12371147,0,107.674264,35.70992411,0,42.50411747,28.08698941,0,11.25737949,13.17124514,0,11.76188495,27.86700755,24.52975269,42.08401902,75.21943969,22.85877175,11.0203383,4.899909731,9.892314463,5.098681808,26.69556952,0,69.91513591,8.613635363,15.74064721,1.757324324,0.454017335,4.030519128,2.467234337,5.19453862,-3.485458893,1.145739998,1.29,5.88941029
CatS_249,3.2822,43,603.478,9,14,2,645.814,160.3254,10,5,3018310397,-1.68,240,2,3,2,1.069767442,1.813953488,2.511627907,0.416986807,0.416986807,0.39179512,-0.39179512,1.427352308,1364.557835,32.70555756,13.75495985,8.327417302,30.77744564,20.38017986,24.59784159,15.07169688,11.97142151,8.575452092,6.371587064,26.23083476,17.90560706,15.09060931,10.86062742,8.277098163,2,9,0.689655172,255.6255403,15.11296452,9.581712666,8.417796984,22.57514294,11.76188495,12.48718869,57.45028985,66.61377171,36.26583785,0,0,10.02329115,0,6.176298517,31.80209692,0,23.8855202,0,74.89415732,57.82191763,35.01993218,11.25737949,21.7851761,0,112.5462224,35.70992411,0,48.92493909,23.09458468,0,11.25737949,13.17124514,0,11.76188495,33.97097394,24.52975269,48.62877543,75.09550491,22.85877175,4.681802935,0,9.799819462,5.098681808,31.80209692,0,70.04593422,4.400789772,25.69691582,1.690901055,0.426934002,3.995552447,0.920490692,4.858735886,-3.496589505,1.12700228,0.59,6.229147988
